Código universal de punto de suministro,Fecha,Hora,Consumo,Método de obtención
0,06-09-2021,4,0.074,R
0,06-09-2021,5,0.08,R
0,06-09-2021,6,0.068,R
0,06-09-2021,7,0.074,R
0,06-09-2021,8,0.078,R
0,06-09-2021,9,0.154,R
0,06-09-2021,10,0.122,R
0,06-09-2021,11,0.208,R
0,06-09-2021,12,0.23,R
0,06-09-2021,13,0.132,R
0,06-09-2021,14,0.165,R
0,06-09-2021,15,0.317,R
0,06-09-2021,16,0.151,R
0,06-09-2021,17,0.216,R
0,06-09-2021,18,0.191,R
0,06-09-2021,19,0.087,R
0,06-09-2021,20,0.081,R
0,06-09-2021,21,0.08,R
0,06-09-2021,22,0.09,R
0,06-09-2021,23,0.122,R
0,06-09-2021,24,0.217,R
0,07-09-2021,1,0.202,R
0,07-09-2021,2,0.088,R
0,07-09-2021,3,0.081,R
0,07-09-2021,4,0.076,R
0,07-09-2021,5,0.083,R
0,07-09-2021,6,0.078,R
0,07-09-2021,7,0.074,R
0,07-09-2021,8,0.073,R
0,07-09-2021,9,0.154,R
0,07-09-2021,10,0.122,R
0,07-09-2021,11,0.155,R
0,07-09-2021,12,0.194,R
0,07-09-2021,13,0.218,R
0,07-09-2021,14,0.227,R
0,07-09-2021,15,0.158,R
0,07-09-2021,16,0.151,R
0,07-09-2021,17,0.263,R
0,07-09-2021,18,0.206,R
0,07-09-2021,19,0.307,R
0,07-09-2021,20,0.199,R
0,07-09-2021,21,0.243,R
0,07-09-2021,22,0.538,R
0,07-09-2021,23,0.579,R
0,07-09-2021,24,0.326,R
0,08-09-2021,1,0.187,R
0,08-09-2021,2,0.392,R
0,08-09-2021,3,0.102,R
0,08-09-2021,4,0.493,R
0,08-09-2021,5,0.069,R
0,08-09-2021,6,0.081,R
0,08-09-2021,7,0.077,R
0,08-09-2021,8,0.071,R
0,08-09-2021,9,0.16,R
0,08-09-2021,10,0.2,R
0,08-09-2021,11,0.191,R
0,08-09-2021,12,0.208,R
0,08-09-2021,13,0.2,R
0,08-09-2021,14,0.198,R
0,08-09-2021,15,0.185,R
0,08-09-2021,16,0.181,R
0,08-09-2021,17,0.233,R
0,08-09-2021,18,0.311,R
0,08-09-2021,19,0.313,R
0,08-09-2021,20,0.297,R
0,08-09-2021,21,0.216,R
0,08-09-2021,22,0.201,R
0,08-09-2021,23,0.726,R
0,08-09-2021,24,0.209,R
0,09-09-2021,1,0.094,R
0,09-09-2021,2,0.086,R
0,09-09-2021,3,0.077,R
0,09-09-2021,4,0.074,R
0,09-09-2021,5,0.072,R
0,09-09-2021,6,0.077,R
0,09-09-2021,7,0.137,R
0,09-09-2021,8,0.084,R
0,09-09-2021,9,0.148,R
0,09-09-2021,10,0.134,R
0,09-09-2021,11,0.17,R
0,09-09-2021,12,0.218,R
0,09-09-2021,13,0.179,R
0,09-09-2021,14,0.182,R
0,09-09-2021,15,0.923,R
0,09-09-2021,16,0.154,R
0,09-09-2021,17,0.227,R
0,09-09-2021,18,0.377,R
0,09-09-2021,19,0.409,R
0,09-09-2021,20,0.393,R
0,09-09-2021,21,0.079,R
0,09-09-2021,22,0.21,R
0,09-09-2021,23,0.244,R
0,09-09-2021,24,0.154,R
0,10-09-2021,1,0.102,R
0,10-09-2021,2,0.069,R
0,10-09-2021,3,0.087,R
0,10-09-2021,4,0.067,R
0,10-09-2021,5,0.083,R
0,10-09-2021,6,0.072,R
0,10-09-2021,7,0.094,R
0,10-09-2021,8,0.079,R
0,10-09-2021,9,0.143,R
0,10-09-2021,10,0.15,R
0,10-09-2021,11,0.225,R
0,10-09-2021,12,0.229,R
0,10-09-2021,13,0.173,R
0,10-09-2021,14,0.218,R
0,10-09-2021,15,0.156,R
0,10-09-2021,16,0.167,R
0,10-09-2021,17,0.262,R
0,10-09-2021,18,0.326,R
0,10-09-2021,19,0.232,R
0,10-09-2021,20,0.22,R
0,10-09-2021,21,0.314,R
0,10-09-2021,22,0.517,R
0,10-09-2021,23,0.408,R
0,10-09-2021,24,0.408,R
0,11-09-2021,1,0.389,R
0,11-09-2021,2,0.405,R
0,11-09-2021,3,0.496,R
0,11-09-2021,4,0.126,R
0,11-09-2021,5,0.467,R
0,11-09-2021,6,0.131,R
0,11-09-2021,7,0.093,R
0,11-09-2021,8,0.073,R
0,11-09-2021,9,0.083,R
0,11-09-2021,10,0.064,R
0,11-09-2021,11,0.166,R
0,11-09-2021,12,0.143,R
0,11-09-2021,13,0.082,R
0,11-09-2021,14,0.067,R
0,11-09-2021,15,0.078,R
0,11-09-2021,16,0.07,R
0,11-09-2021,17,0.074,R
0,11-09-2021,18,0.074,R
0,11-09-2021,19,0.168,R
0,11-09-2021,20,0.254,R
0,11-09-2021,21,0.316,R
0,11-09-2021,22,0.407,R
0,11-09-2021,23,0.395,R
0,11-09-2021,24,0.41,R
0,12-09-2021,1,0.387,R
0,12-09-2021,2,0.397,R
0,12-09-2021,3,0.177,R
0,12-09-2021,4,0.081,R
0,12-09-2021,5,0.083,R
0,12-09-2021,6,0.083,R
0,12-09-2021,7,0.081,R
0,12-09-2021,8,0.076,R
0,12-09-2021,9,0.072,R
0,12-09-2021,10,0.077,R
0,12-09-2021,11,0.232,R
0,12-09-2021,12,0.221,R
0,12-09-2021,13,0.078,R
0,12-09-2021,14,0.083,R
0,12-09-2021,15,0.08,R
0,12-09-2021,16,0.067,R
0,12-09-2021,17,0.08,R
0,12-09-2021,18,0.08,R
0,12-09-2021,19,0.139,R
0,12-09-2021,20,0.073,R
0,12-09-2021,21,0.079,R
0,12-09-2021,22,0.071,R
0,12-09-2021,23,0.076,R
0,12-09-2021,24,0.076,R
0,13-09-2021,1,0.095,R
0,13-09-2021,2,0.091,R
0,13-09-2021,3,0.072,R
0,13-09-2021,4,0.072,R
0,13-09-2021,5,0.071,R
0,13-09-2021,6,0.075,R
0,13-09-2021,7,0.075,R
0,13-09-2021,8,0.076,R
0,13-09-2021,9,0.151,R
0,13-09-2021,10,0.129,R
0,13-09-2021,11,0.214,R
0,13-09-2021,12,0.176,R
0,13-09-2021,13,0.195,R
0,13-09-2021,14,0.182,R
0,13-09-2021,15,0.197,R
0,13-09-2021,16,0.179,R
0,13-09-2021,17,0.24,R
0,13-09-2021,18,0.152,R
0,13-09-2021,19,0.148,R
0,13-09-2021,20,0.26,R
0,13-09-2021,21,0.223,R
0,13-09-2021,22,0.415,R
0,13-09-2021,23,0.416,R
0,13-09-2021,24,0.401,R
0,14-09-2021,1,0.24,R
0,14-09-2021,2,0.082,R
0,14-09-2021,3,0.071,R
0,14-09-2021,4,0.142,R
0,14-09-2021,5,0.076,R
0,14-09-2021,6,0.076,R
0,14-09-2021,7,0.074,R
0,14-09-2021,8,0.074,R
0,14-09-2021,9,0.147,R
0,14-09-2021,10,0.118,R
0,14-09-2021,11,0.165,R
0,14-09-2021,12,0.168,R
0,14-09-2021,13,0.209,R
0,14-09-2021,14,0.206,R
0,14-09-2021,15,0.142,R
0,14-09-2021,16,0.164,R
0,14-09-2021,17,0.223,R
0,14-09-2021,18,0.119,R
0,14-09-2021,19,0.216,R
0,14-09-2021,20,0.329,R
0,14-09-2021,21,0.253,R
0,14-09-2021,22,0.273,R
0,14-09-2021,23,0.41,R
0,14-09-2021,24,0.9,R
0,15-09-2021,1,0.195,R
0,15-09-2021,2,0.095,R
0,15-09-2021,3,0.073,R
0,15-09-2021,4,0.079,R
0,15-09-2021,5,0.08,R
0,15-09-2021,6,0.072,R
0,15-09-2021,7,0.07,R
0,15-09-2021,8,0.082,R
0,15-09-2021,9,0.149,R
0,15-09-2021,10,0.165,R
0,15-09-2021,11,0.237,R
0,15-09-2021,12,0.139,R
0,15-09-2021,13,0.203,R
0,15-09-2021,14,0.181,R
0,15-09-2021,15,0.821,R
0,15-09-2021,16,0.147,R
0,15-09-2021,17,0.214,R
0,15-09-2021,18,0.297,R
0,15-09-2021,19,0.278,R
0,15-09-2021,20,0.307,R
0,15-09-2021,21,0.259,R
0,15-09-2021,22,0.248,R
0,15-09-2021,23,0.353,R
0,15-09-2021,24,0.426,R
0,16-09-2021,1,0.335,R
0,16-09-2021,2,0.084,R
0,16-09-2021,3,0.074,R
0,16-09-2021,4,0.074,R
0,16-09-2021,5,0.074,R
0,16-09-2021,6,0.073,R
0,16-09-2021,7,0.072,R
0,16-09-2021,8,0.072,R
0,16-09-2021,9,0.164,R
0,16-09-2021,10,0.156,R
0,16-09-2021,11,0.248,R
0,16-09-2021,12,0.161,R
0,16-09-2021,13,0.173,R
0,16-09-2021,14,0.214,R
0,16-09-2021,15,0.137,R
0,16-09-2021,16,0.198,R
0,16-09-2021,17,0.22,R
0,16-09-2021,18,0.317,R
0,16-09-2021,19,0.325,R
0,16-09-2021,20,0.208,R
0,16-09-2021,21,0.081,R
0,16-09-2021,22,0.139,R
0,16-09-2021,23,0.11,R
0,16-09-2021,24,0.087,R
0,17-09-2021,1,0.386,R
0,17-09-2021,2,0.106,R
0,17-09-2021,3,0.489,R
0,17-09-2021,4,0.077,R
0,17-09-2021,5,0.094,R
0,17-09-2021,6,0.103,R
0,17-09-2021,7,0.203,R
0,17-09-2021,8,0.345,R
0,17-09-2021,9,0.163,R
0,17-09-2021,10,0.156,R
0,17-09-2021,11,0.233,R
0,17-09-2021,12,0.206,R
0,17-09-2021,13,0.194,R
0,17-09-2021,14,0.225,R
0,17-09-2021,15,0.154,R
0,17-09-2021,16,0.192,R
0,17-09-2021,17,0.322,R
0,17-09-2021,18,0.333,R
0,17-09-2021,19,0.262,R
0,17-09-2021,20,0.219,R
0,17-09-2021,21,0.097,R
0,17-09-2021,22,0.085,R
0,17-09-2021,23,0.083,R
0,17-09-2021,24,0.075,R
0,18-09-2021,1,0.074,R
0,18-09-2021,2,0.073,R
0,18-09-2021,3,0.077,R
0,18-09-2021,4,0.078,R
0,18-09-2021,5,0.071,R
0,18-09-2021,6,0.077,R
0,18-09-2021,7,0.073,R
0,18-09-2021,8,0.069,R
0,18-09-2021,9,0.077,R
0,18-09-2021,10,0.072,R
0,18-09-2021,11,0.07,R
0,18-09-2021,12,0.079,R
0,18-09-2021,13,0.068,R
0,18-09-2021,14,0.077,R
0,18-09-2021,15,0.069,R
0,18-09-2021,16,0.073,R
0,18-09-2021,17,0.074,R
0,18-09-2021,18,0.074,R
0,18-09-2021,19,0.074,R
0,18-09-2021,20,0.073,R
0,18-09-2021,21,0.073,R
0,18-09-2021,22,0.073,R
0,18-09-2021,23,0.073,R
0,18-09-2021,24,0.073,R
0,19-09-2021,1,0.073,R
0,19-09-2021,2,0.07,R
0,19-09-2021,3,0.139,R
0,19-09-2021,4,0.068,R
0,19-09-2021,5,0.076,R
0,19-09-2021,6,0.069,R
0,19-09-2021,7,0.078,R
0,19-09-2021,8,0.076,R
0,19-09-2021,9,0.07,R
0,19-09-2021,10,0.067,R
0,19-09-2021,11,0.076,R
0,19-09-2021,12,0.068,R
0,19-09-2021,13,0.072,R
0,19-09-2021,14,0.072,R
0,19-09-2021,15,0.071,R
0,19-09-2021,16,0.072,R
0,19-09-2021,17,0.071,R
0,19-09-2021,18,0.072,R
0,19-09-2021,19,0.072,R
0,19-09-2021,20,0.104,R
0,19-09-2021,21,0.081,R
0,19-09-2021,22,0.066,R
0,19-09-2021,23,0.083,R
0,19-09-2021,24,0.167,R
0,20-09-2021,1,0.122,R
0,20-09-2021,2,0.07,R
0,20-09-2021,3,0.075,R
0,20-09-2021,4,0.083,R
0,20-09-2021,5,0.064,R
0,20-09-2021,6,0.066,R
0,20-09-2021,7,0.08,R
0,20-09-2021,8,0.077,R
0,20-09-2021,9,0.143,R
0,20-09-2021,10,0.271,R
0,20-09-2021,11,0.187,R
0,20-09-2021,12,0.199,R
0,20-09-2021,13,0.169,R
0,20-09-2021,14,0.308,R
0,20-09-2021,15,0.182,R
0,20-09-2021,16,0.18,R
0,20-09-2021,17,0.196,R
0,20-09-2021,18,0.171,R
0,20-09-2021,19,0.313,R
0,20-09-2021,20,0.269,R
0,20-09-2021,21,0.224,R
0,20-09-2021,22,0.219,R
0,20-09-2021,23,0.846,R
0,20-09-2021,24,0.213,R
0,21-09-2021,1,0.118,R
0,21-09-2021,2,0.075,R
0,21-09-2021,3,0.065,R
0,21-09-2021,4,0.077,R
0,21-09-2021,5,0.064,R
0,21-09-2021,6,0.078,R
0,21-09-2021,7,0.074,R
0,21-09-2021,8,0.077,R
0,21-09-2021,9,0.145,R
0,21-09-2021,10,0.154,R
0,21-09-2021,11,0.182,R
0,21-09-2021,12,0.242,R
0,21-09-2021,13,0.154,R
0,21-09-2021,14,0.331,R
0,21-09-2021,15,0.189,R
0,21-09-2021,16,0.208,R
0,21-09-2021,17,0.18,R
0,21-09-2021,18,0.251,R
0,21-09-2021,19,0.226,R
0,21-09-2021,20,0.106,R
0,21-09-2021,21,0.08,R
0,21-09-2021,22,0.104,R
0,21-09-2021,23,1.457,R
0,21-09-2021,24,0.269,R
0,22-09-2021,1,0.471,R
0,22-09-2021,2,0.14,R
0,22-09-2021,3,0.521,R
0,22-09-2021,4,0.1,R
0,22-09-2021,5,0.108,R
0,22-09-2021,6,0.091,R
0,22-09-2021,7,0.12,R
0,22-09-2021,8,0.18,R
0,22-09-2021,9,0.069,R
0,22-09-2021,10,0.082,R
0,22-09-2021,11,0.077,R
0,22-09-2021,12,0.078,R
0,22-09-2021,13,0.073,R
0,22-09-2021,14,0.067,R
0,22-09-2021,15,0.077,R
0,22-09-2021,16,0.078,R
0,22-09-2021,17,0.067,R
0,22-09-2021,18,0.083,R
0,22-09-2021,19,0.081,R
0,22-09-2021,20,0.067,R
0,22-09-2021,21,0.067,R
0,22-09-2021,22,0.143,R
0,22-09-2021,23,0.285,R
0,22-09-2021,24,0.283,R
0,23-09-2021,1,0.142,R
0,23-09-2021,2,0.124,R
0,23-09-2021,3,0.119,R
0,23-09-2021,4,0.096,R
0,23-09-2021,5,0.113,R
0,23-09-2021,6,0.106,R
0,23-09-2021,7,0.111,R
0,23-09-2021,8,0.102,R
0,23-09-2021,9,0.181,R
0,23-09-2021,10,0.087,R
0,23-09-2021,11,0.214,R
0,23-09-2021,12,0.184,R
0,23-09-2021,13,0.182,R
0,23-09-2021,14,0.193,R
0,23-09-2021,15,0.191,R
0,23-09-2021,16,0.184,R
0,23-09-2021,17,0.193,R
0,23-09-2021,18,0.388,R
0,23-09-2021,19,0.369,R
0,23-09-2021,20,0.352,R
0,23-09-2021,21,0.332,R
0,23-09-2021,22,0.505,R
0,23-09-2021,23,1.07,R
0,23-09-2021,24,0.271,R
0,24-09-2021,1,0.18,R
0,24-09-2021,2,0.105,R
0,24-09-2021,3,0.109,R
0,24-09-2021,4,0.099,R
0,24-09-2021,5,0.106,R
0,24-09-2021,6,0.106,R
0,24-09-2021,7,0.098,R
0,24-09-2021,8,0.106,R
0,24-09-2021,9,0.175,R
0,24-09-2021,10,0.297,R
0,24-09-2021,11,0.281,R
0,24-09-2021,12,0.173,R
0,24-09-2021,13,0.187,R
0,24-09-2021,14,0.323,R
0,24-09-2021,15,0.179,R
0,24-09-2021,16,0.148,R
0,24-09-2021,17,0.153,R
0,24-09-2021,18,0.158,R
0,24-09-2021,19,0.147,R
0,24-09-2021,20,0.219,R
0,24-09-2021,21,0.346,R
0,24-09-2021,22,0.118,R
0,24-09-2021,23,0.082,R
0,24-09-2021,24,0.078,R
0,25-09-2021,1,0.072,R
0,25-09-2021,2,0.121,R
0,25-09-2021,3,0.139,R
0,25-09-2021,4,0.121,R
0,25-09-2021,5,0.148,R
0,25-09-2021,6,0.108,R
0,25-09-2021,7,0.094,R
0,25-09-2021,8,0.106,R
0,25-09-2021,9,0.1,R
0,25-09-2021,10,0.174,R
0,25-09-2021,11,0.398,R
0,25-09-2021,12,0.107,R
0,25-09-2021,13,0.479,R
0,25-09-2021,14,0.069,R
0,25-09-2021,15,0.082,R
0,25-09-2021,16,0.088,R
0,25-09-2021,17,0.082,R
0,25-09-2021,18,0.066,R
0,25-09-2021,19,0.081,R
0,25-09-2021,20,0.063,R
0,25-09-2021,21,0.082,R
0,25-09-2021,22,0.065,R
0,25-09-2021,23,0.17,R
0,25-09-2021,24,0.282,R
0,26-09-2021,1,0.27,R
0,26-09-2021,2,0.275,R
0,26-09-2021,3,0.251,R
0,26-09-2021,4,0.116,R
0,26-09-2021,5,0.12,R
0,26-09-2021,6,0.104,R
0,26-09-2021,7,0.116,R
0,26-09-2021,8,0.092,R
0,26-09-2021,9,0.099,R
0,26-09-2021,10,0.097,R
0,26-09-2021,11,0.172,R
0,26-09-2021,12,0.288,R
0,26-09-2021,13,0.249,R
0,26-09-2021,14,0.084,R
0,26-09-2021,15,0.125,R
0,26-09-2021,16,0.09,R
0,26-09-2021,17,0.077,R
0,26-09-2021,18,0.067,R
0,26-09-2021,19,0.071,R
0,26-09-2021,20,0.075,R
0,26-09-2021,21,0.073,R
0,26-09-2021,22,0.073,R
0,26-09-2021,23,0.161,R
0,26-09-2021,24,0.235,R
0,27-09-2021,1,0.091,R
0,27-09-2021,2,0.065,R
0,27-09-2021,3,0.083,R
0,27-09-2021,4,0.063,R
0,27-09-2021,5,0.083,R
0,27-09-2021,6,0.064,R
0,27-09-2021,7,0.076,R
0,27-09-2021,8,0.078,R
0,27-09-2021,9,0.146,R
0,27-09-2021,10,0.177,R
0,27-09-2021,11,0.187,R
0,27-09-2021,12,0.195,R
0,27-09-2021,13,0.217,R
0,27-09-2021,14,0.316,R
0,27-09-2021,15,0.213,R
0,27-09-2021,16,0.23,R
0,27-09-2021,17,0.291,R
0,27-09-2021,18,0.318,R
0,27-09-2021,19,0.317,R
0,27-09-2021,20,0.337,R
0,27-09-2021,21,0.323,R
0,27-09-2021,22,0.322,R
0,27-09-2021,23,0.204,R
0,27-09-2021,24,0.222,R
0,28-09-2021,1,0.082,R
0,28-09-2021,2,0.082,R
0,28-09-2021,3,0.068,R
0,28-09-2021,4,0.076,R
0,28-09-2021,5,0.075,R
0,28-09-2021,6,0.064,R
0,28-09-2021,7,0.085,R
0,28-09-2021,8,0.064,R
0,28-09-2021,9,0.157,R
0,28-09-2021,10,0.144,R
0,28-09-2021,11,0.143,R
0,28-09-2021,12,0.154,R
0,28-09-2021,13,0.149,R
0,28-09-2021,14,0.196,R
0,28-09-2021,15,0.128,R
0,28-09-2021,16,0.137,R
0,28-09-2021,17,0.142,R
0,28-09-2021,18,0.153,R
0,28-09-2021,19,0.134,R
0,28-09-2021,20,0.156,R
0,28-09-2021,21,0.345,R
0,28-09-2021,22,0.231,R
0,28-09-2021,23,0.333,R
0,28-09-2021,24,0.22,R
0,29-09-2021,1,0.119,R
0,29-09-2021,2,0.077,R
0,29-09-2021,3,0.066,R
0,29-09-2021,4,0.09,R
0,29-09-2021,5,0.066,R
0,29-09-2021,6,0.08,R
0,29-09-2021,7,0.066,R
0,29-09-2021,8,0.069,R
0,29-09-2021,9,0.17,R
0,29-09-2021,10,0.314,R
0,29-09-2021,11,0.191,R
0,29-09-2021,12,0.212,R
0,29-09-2021,13,0.195,R
0,29-09-2021,14,0.238,R
0,29-09-2021,15,0.152,R
0,29-09-2021,16,0.21,R
0,29-09-2021,17,0.232,R
0,29-09-2021,18,0.291,R
0,29-09-2021,19,0.238,R
0,29-09-2021,20,0.142,R
0,29-09-2021,21,0.227,R
0,29-09-2021,22,0.34,R
0,29-09-2021,23,0.329,R
0,29-09-2021,24,0.214,R
0,30-09-2021,1,0.434,R
0,30-09-2021,2,0.128,R
0,30-09-2021,3,0.516,R
0,30-09-2021,4,0.077,R
0,30-09-2021,5,0.081,R
0,30-09-2021,6,0.127,R
0,30-09-2021,7,0.088,R
0,30-09-2021,8,0.066,R
0,30-09-2021,9,0.152,R
0,30-09-2021,10,0.339,R
0,30-09-2021,11,0.236,R
0,30-09-2021,12,0.167,R
0,30-09-2021,13,0.196,R
0,30-09-2021,14,0.242,R
0,30-09-2021,15,0.201,R
0,30-09-2021,16,0.187,R
0,30-09-2021,17,0.197,R
0,30-09-2021,18,0.197,R
0,30-09-2021,19,0.315,R
0,30-09-2021,20,0.359,R
0,30-09-2021,21,0.364,R
0,30-09-2021,22,0.357,R
0,30-09-2021,23,0.26,R
0,30-09-2021,24,0.205,R
0,01-10-2021,1,0.127,R
0,01-10-2021,2,0.128,R
0,01-10-2021,3,0.1,R
0,01-10-2021,4,0.07,R
0,01-10-2021,5,0.073,R
0,01-10-2021,6,0.089,R
0,01-10-2021,7,0.067,R
0,01-10-2021,8,0.123,R
0,01-10-2021,9,0.191,R
0,01-10-2021,10,0.121,R
0,01-10-2021,11,0.2,R
0,01-10-2021,12,0.196,R
0,01-10-2021,13,0.24,R
0,01-10-2021,14,0.185,R
0,01-10-2021,15,0.211,R
0,01-10-2021,16,0.181,R
0,01-10-2021,17,0.278,R
0,01-10-2021,18,0.09,R
0,01-10-2021,19,0.179,R
0,01-10-2021,20,0.231,R
0,01-10-2021,21,0.206,R
0,01-10-2021,22,0.206,R
0,01-10-2021,23,0.222,R
0,01-10-2021,24,0.264,R
0,02-10-2021,1,0.445,R
0,02-10-2021,2,0.119,R
0,02-10-2021,3,0.483,R
0,02-10-2021,4,0.079,R
0,02-10-2021,5,0.069,R
0,02-10-2021,6,0.084,R
0,02-10-2021,7,0.074,R
0,02-10-2021,8,0.117,R
0,02-10-2021,9,0.121,R
0,02-10-2021,10,0.079,R
0,02-10-2021,11,0.071,R
0,02-10-2021,12,0.078,R
0,02-10-2021,13,0.076,R
0,02-10-2021,14,0.07,R
0,02-10-2021,15,0.069,R
0,02-10-2021,16,0.085,R
0,02-10-2021,17,0.07,R
0,02-10-2021,18,0.081,R
0,02-10-2021,19,0.077,R
0,02-10-2021,20,0.074,R
0,02-10-2021,21,0.071,R
0,02-10-2021,22,0.191,R
0,02-10-2021,23,0.214,R
0,02-10-2021,24,0.211,R
0,03-10-2021,1,0.094,R
0,03-10-2021,2,0.074,R
0,03-10-2021,3,0.083,R
0,03-10-2021,4,0.073,R
0,03-10-2021,5,0.072,R
0,03-10-2021,6,0.082,R
0,03-10-2021,7,0.069,R
0,03-10-2021,8,0.083,R
0,03-10-2021,9,0.072,R
0,03-10-2021,10,0.072,R
0,03-10-2021,11,0.107,R
0,03-10-2021,12,0.377,R
0,03-10-2021,13,0.265,R
0,03-10-2021,14,0.098,R
0,03-10-2021,15,0.079,R
0,03-10-2021,16,0.069,R
0,03-10-2021,17,0.089,R
0,03-10-2021,18,0.067,R
0,03-10-2021,19,0.073,R
0,03-10-2021,20,0.079,R
0,03-10-2021,21,0.069,R
0,03-10-2021,22,0.084,R
0,03-10-2021,23,0.07,R
0,03-10-2021,24,0.214,R
0,04-10-2021,1,0.128,R
0,04-10-2021,2,0.067,R
0,04-10-2021,3,0.086,R
0,04-10-2021,4,0.069,R
0,04-10-2021,5,0.082,R
0,04-10-2021,6,0.078,R
0,04-10-2021,7,0.074,R
0,04-10-2021,8,0.08,R
0,04-10-2021,9,0.154,R
0,04-10-2021,10,0.377,R
0,04-10-2021,11,0.239,R
0,04-10-2021,12,0.156,R
0,04-10-2021,13,0.193,R
0,04-10-2021,14,0.285,R
0,04-10-2021,15,0.253,R
0,04-10-2021,16,0.187,R
0,04-10-2021,17,0.208,R
0,04-10-2021,18,0.177,R
0,04-10-2021,19,0.191,R
0,04-10-2021,20,0.334,R
0,04-10-2021,21,0.205,R
0,04-10-2021,22,0.222,R
0,04-10-2021,23,0.263,R
0,04-10-2021,24,0.202,R
0,05-10-2021,1,0.152,R
0,05-10-2021,2,0.073,R
0,05-10-2021,3,0.083,R
0,05-10-2021,4,0.073,R
0,05-10-2021,5,0.084,R
0,05-10-2021,6,0.069,R
0,05-10-2021,7,0.074,R
0,05-10-2021,8,0.074,R
0,05-10-2021,9,0.156,R
0,05-10-2021,10,0.143,R
0,05-10-2021,11,0.218,R
0,05-10-2021,12,0.131,R
0,05-10-2021,13,0.138,R
0,05-10-2021,14,0.194,R
0,05-10-2021,15,0.212,R
0,05-10-2021,16,0.191,R
0,05-10-2021,17,0.196,R
0,05-10-2021,18,0.184,R
0,05-10-2021,19,0.28,R
0,05-10-2021,20,0.25,R
0,05-10-2021,21,0.282,R
0,05-10-2021,22,0.286,R
0,05-10-2021,23,0.456,R
0,05-10-2021,24,0.542,R
0,06-10-2021,1,0.577,R
0,06-10-2021,2,0.305,R
0,06-10-2021,3,0.074,R
0,06-10-2021,4,0.084,R
0,06-10-2021,5,0.073,R
0,06-10-2021,6,0.084,R
0,06-10-2021,7,0.071,R
0,06-10-2021,8,0.08,R
0,06-10-2021,9,0.142,R
0,06-10-2021,10,0.581,R
0,06-10-2021,11,0.228,R
0,06-10-2021,12,0.176,R
0,06-10-2021,13,0.202,R
0,06-10-2021,14,0.39,R
0,06-10-2021,15,0.3,R
0,06-10-2021,16,0.239,R
0,06-10-2021,17,0.197,R
0,06-10-2021,18,0.186,R
0,06-10-2021,19,0.24,R
0,06-10-2021,20,0.362,R
0,06-10-2021,21,0.233,R
0,06-10-2021,22,0.242,R
0,06-10-2021,23,0.282,R
0,06-10-2021,24,0.411,R
0,07-10-2021,1,0.568,R
0,07-10-2021,2,0.489,R
0,07-10-2021,3,0.346,R
0,07-10-2021,4,0.484,R
0,07-10-2021,5,0.109,R
0,07-10-2021,6,0.081,R
0,07-10-2021,7,0.071,R
0,07-10-2021,8,0.08,R
0,07-10-2021,9,0.156,R
0,07-10-2021,10,0.126,R
0,07-10-2021,11,0.245,R
0,07-10-2021,12,0.168,R
0,07-10-2021,13,0.165,R
0,07-10-2021,14,0.39,R
0,07-10-2021,15,0.222,R
0,07-10-2021,16,0.189,R
0,07-10-2021,17,0.177,R
0,07-10-2021,18,0.249,R
0,07-10-2021,19,0.227,R
0,07-10-2021,20,0.21,R
0,07-10-2021,21,0.104,R
0,07-10-2021,22,0.074,R
0,07-10-2021,23,0.077,R
0,07-10-2021,24,0.781,R
0,08-10-2021,1,0.169,R
0,08-10-2021,2,0.096,R
0,08-10-2021,3,0.075,R
0,08-10-2021,4,0.08,R
0,08-10-2021,5,0.082,R
0,08-10-2021,6,0.078,R
0,08-10-2021,7,0.084,R
0,08-10-2021,8,0.068,R
0,08-10-2021,9,0.156,R
0,08-10-2021,10,0.288,R
0,08-10-2021,11,0.244,R
0,08-10-2021,12,0.184,R
0,08-10-2021,13,0.2,R
0,08-10-2021,14,0.358,R
0,08-10-2021,15,0.257,R
0,08-10-2021,16,0.222,R
0,08-10-2021,17,0.336,R
0,08-10-2021,18,0.395,R
0,08-10-2021,19,0.499,R
0,08-10-2021,20,0.348,R
0,08-10-2021,21,0.327,R
0,08-10-2021,22,0.148,R
0,08-10-2021,23,0.315,R
0,08-10-2021,24,0.355,R
0,09-10-2021,1,0.31,R
0,09-10-2021,2,0.318,R
0,09-10-2021,3,0.231,R
0,09-10-2021,4,0.2,R
0,09-10-2021,5,0.209,R
0,09-10-2021,6,0.2,R
0,09-10-2021,7,0.217,R
0,09-10-2021,8,0.2,R
0,09-10-2021,9,0.208,R
0,09-10-2021,10,0.206,R
0,09-10-2021,11,0.32,R
0,09-10-2021,12,0.432,R
0,09-10-2021,13,0.371,R
0,09-10-2021,14,0.309,R
0,09-10-2021,15,0.141,R
0,09-10-2021,16,0.133,R
0,09-10-2021,17,0.1,R
0,09-10-2021,18,0.098,R
0,09-10-2021,19,0.072,R
0,09-10-2021,20,0.082,R
0,09-10-2021,21,0.071,R
0,09-10-2021,22,0.081,R
0,09-10-2021,23,0.076,R
0,09-10-2021,24,0.076,R
0,10-10-2021,1,0.18,R
0,10-10-2021,2,0.159,R
0,10-10-2021,3,0.082,R
0,10-10-2021,4,0.078,R
0,10-10-2021,5,0.074,R
0,10-10-2021,6,0.078,R
0,10-10-2021,7,0.085,R
0,10-10-2021,8,0.07,R
